,body,cites_papers
776,Viewing pornography may lead to declines in some dimensions of religiosity One kind of passion vs the other kind,[6524203]
777,Does viewing pornography diminish religiosity over time? Evidence from Two-Wave Panel Data,[6524203]
778,Does Viewing Pornography Diminish Religiosity Over Time? yes - and no,[6524203]
779,Viewing pornography may lead to declines in some dimensions of religiosity One kind of passio,[6524203]
780,Does Viewing Pornography Diminish Religiosity Over Time? Evidence From Two-Wave Panel Data - PubMed - NCBI,[6524203]
781,Longitudinal study increased porn use decreases religiosity But high porn use backlashes and increases religiosity!,[6524203]
782,Longitudinal study increased porn use decreases religiosity But high porn use backlashes and increases religiosity! ,[6524203]
783,"Porn use-- decline in religiosity over time At extreme levels tho, some religiosity aspects eg prayer go up!",[6524203]
784,Study finds link between viewing pornography and becoming more religious   source,[6524203]
785,This paper could interest to,[6524203]
786,High Praise For Porn The post High Praise For Porn appeared first on   gay news,[6524203]
787,"BioSpace  Watching Porn Frequently Could Make You A More Religious Person, Published In",[6524203]
788,FYI - It was a study published in 'Journal of Sex Research'  FULL PAPER,[6524203]
789,"  Do enlighten us how the media,India Today and several outlets worldwide misinterpreted the 'porn' study",[6524203]
790,A good reason not to watch too much porn Original Article,[6524203]
791,Does Viewing Pornography Diminish Religiosity Over Time? Evidence From Two-Wave Panel Data ciencia,[6524203]
792,"viewing pornography = less religiosity over time though if viewing lots of porn, higher religiosity over time",[6524203]
793,What predicts continued sexual satisfaction in long-term romantic relationships? psychology sexuality,[6524203]
794,Does viewing pornography make people less religious? psychology sexuality religion,[6524203]
795,The paper suggests differently than the press,[6524203]
796,"Sex impacts Th1 cells, Tregs, and DCs in both intestinal and systemic immunity in a mouse strain and location-depe",[6527415]
797,"Sex impacts Th1 cells, Tregs, and DCs in both intestinal and systemic immunity in a mouse strain and",[6527415]
798,Males have more dendritic cells than females,[6527415]
799,"Sociosexuality, Commitment, Sexual Infidelity, and Perceptions of Infidelity Data From the Second Love Web Site",[6549561]
800,"Sociosexuality, Commitment, Sexual Infidelity, and Perceptions of Infidelity Data From the Second Love Web Site ",[6549561]
801,"Sociosexuality, Commitment, Sexual Infidelity, and Perceptions of Infidelity","[6549561,6549561]"
802,"For ppl on a cheating website, interest in casual sex and lower commitment to primary partner linked to infidelity",[6549561]
803,"Sociosexuality, Commitment, Sexual Infidelity, and Perceptions of Infidelity a HT",[6549561]
804,Philipp Schulz's PhD   review of I Am Evelyn Amony now available,[6557184]
805,After   and   launch of IAmEvelyn check out my review of the book published by IFJP,[6557184]
806,Check out my review of I am Evelyn Amony in the International Feminist Journal of Politics at,[6557184]
807,Drive for muscularity and sexual orientation Psychometric properties of the Italian vers MentalHealth psych,[6615520]
808,"So happy academic article title includes Do you even lift, bro?",[6624698]
809,"Among sexual minority men, internalized heterosexism linked to body issues that are in turn tied to steroid use",[6624698]
810,"What makes a MaleFeminist? Support 4 moral concerns of harm and fairness, rather than loyalty, authority and purity",[6631108]
811,"Individuals who endorse sexism and, oddly, women, perceived gender differences to be larger",[6642875]
812,New sex difference discovered Women see sex differences as larger than do men HT,[6642875]
813,"Individuals who endorse sexism and, oddly, women, perceived gender differences to be larger ",[6642875]
814,Interesting sex difference Women are more likely than men to overestimate sex differences ! HT,[6642875]
815,"Effect sizes for a selection of sex differences 2 = small, 5 = medium, 8 = large",[6642875]
816,Interesting sex difference Women are more likely than men to overestimate sex differences ! HT,[6642875]
817,New article by Zell et al on the exaggeration of gender differences,[6642875]
818,it's very real,[6658099]
819,Feminists team up with Kenya Film Classification Board to fight our civilization,[6658099]
820,Sex Roles was a gold mine this month Read and try not to weep!,[6658099]
821,An Experimental Manipulation of Approach and Avoidance Sexual Goals and Implications for Desire and Satisfaction,[6720371]
822,An Experimental Manipulation of Approach and Avoidance Sexual Goals and Implications for Desire and Satisfaction   h,[6720371]
823,Why u have sex matters Doing it to get positive outcomes leads to more satisfaction than 2 avoid negative outcomes,[6720371]
824,Seeking Connection vs Avoiding Disappointment Sexual Goals and Implications for Desire and Satisfaction a HT,[6720371]
825,Seeking Connection vs Avoiding Disappointment Sexual Goals and Implications for Desire and Satisfaction a,[6720371]
826,Seeking Connection vs Avoiding Disappointment Approach and Avoidance Sexual Goals and Imp for Desire and Satisfaction a ,[6720371]
827,Seeking Connection vs Avoiding Disappointment Approach and Avoidance Sexual Goals and Imp for Desire and Satisfaction a,[6720371]
828,Whats Gender Got to Do With It? Sexual Double Standards and Power in Heterosexual  Hookups,[6720977]
829,Female students feel more judged for HookingUp feeling judged-- inequitable power dynamics in both sexes,[6720977]
830,Whats Gender Got to Do With It? Sexual Double Standards and Power in Heterosexual  Hookups   ,[6720977]
831,What's Gender Got to Do w It? Sexual Double Standards and Power in Heterosexual College Hookups a,[6720977]
832,What's Gender Got to Do w It? Sexual Double Standards and Power in Heterosexual College Hookups a HT,[6720977]
833,Such interesting findings re power and hooking up and reverse double standards! Nice work,[6720977]
834,Read our newly published research on parenting stress and sexual satisfaction,[6746548]
835,Speaking of Guns and other important insights from Israel,[6757207]
836,Find the new Annual Review of Sex Research paper online at JSR It will be free when I tweet it in a month or so!,[6780668]
837,Just when you thought there couldn't possibly be any more reviews trying to shoot down Bateman's principles,[6780668]
838,Phenomenal new paper by Zuleyma Tang-Martinez Should be required reading for all evolutionary biologists!,[6780668]
839,"We also published a great, comprehensive review paper on just this by Zuleyma Tang-Martinez last year",[6780668]
840,"We also published a great, comprehensive review paper on just this by Zuleyma Tang-Martinez last year",[6780668]
841,I have a nice gross vagina Understanding Young Womens Genital Self-Perceptions  via,[6788837]
842,Interviews w 20 women find many have MixedFeelings abt their vaginas which fluctuate over time and situations,[6788837]
843,I Have a Nice Gross Vagina Understanding Young Women's Genital Self-Perceptions a HT,[6788837]
844,I Have a Nice Gross Vagina Understanding Young Women's Genital Self-Perceptions a HT   Se,[6788837]
845,I Have a Nice Gross Vagina Understanding Young Women's Genital Self-Perceptions a HT   Sexuality,[6788837]
846,I Have a Nice Gross Vagina Understanding Young Women's Genital Self-Perceptions a HT   S,[6788837]
847,Self perception can be a big deal Sex is generally thought of as dirty or nasty You can still get down AND be healthy condoms,[6788837]
848,decreasing femininity scores over the last few decades amongst women on the Bem sex-role inventory,[6815887]
849,"Masculine and Feminine Traits on the Bem Sex-Role Inventory, 19932012 a Meta-Analysis - Online First - Springer",[6815887]
850,Is it time to bin the Bem Sex-Role Inventory?,[6815887]
851,More evidence comes from studies showing women's gender indentity but not men's markedly changing over time,[6815887]
852,New openaccess article from Sex Roles! Gender-Role Portrayals in Television Advertising Across the Globe,[6817176]
853,Just leave this here,[6817176]
854,  Study found no relation between gender stereotypes in TV advertising and gender equality across,[6817176]
855,sadly a day late! From the Excellent source of info - yeyo,[6817176]
856,Gender-Role Portrayals in Television Advertising Across the Globe  SpringerLink,[6817176]
857,Research says otherwise,[6817176]
858,Study found no relation between gender stereotypes in TV advertising and gender equality across different countries,[6817176]
859,Gender-Role Portrayals in Television Advertising Across the Globe,[6817176]
860,Check out the abstract here,[6817510]
861,Great Example of a Study Revealing Sex and Gender Differences in Uric Acid and Cardiomyopathy bsd,[6835321]
862,Great Example of a Study Revealing Sex and Gender Differences in Uric Acid and Cardiomyopathy bsd,[6835321]
863,Could allopurinol be a sex-specific treatment for obstructive cardiomyopathy in women?,[6835321]
864,Evidence for Young Adult Resilience in Sensitive Topics Research,[6843118]
865,New research for mentalhealth researchers! Asking students sensitive qs may not be risky,[6843118]
866,New research for mentalhealth researchers! Asking students sensitive qs may not be risky ,[6843118]
867,Do Some Students Need Special Protection From Research on Sex and Trauma? New Evidence for Young,[6843118]
