,body,cites_papers
997,Beautiful palaeo record showing rarity of forest over last 0 5 Ma brings back good memories of my PhD work in Ghana!,[12039921]
998,Oceanography OS  ,[12082338]
999,Integrated approach to reconstruct the history of a Middle Pleistocene fluviallacustrine basin,[12085969]
1000,"Oceanography OS  Different approaches to model the nearshore circulation in the south shore of Oahu, Hawaii",[12087148]
1001,"OS Different approaches to model the nearshore circulation in the south shore of Oahu, Hawaii",[12087148]
1002,"Shiny new JQS paper  Me, Stokes,  , Evans and    on Patagonia ice dynamics",[12087285]
1003,Looking forward to reading this with my afternoon tea!,[12087285]
1004,"Shiny new JQS paper  Me, Stokes,  , Evans and    on Patagonia ice dynamics ",[12087285]
1005,"Wow  Very impressive study of  Patagonia glacial history, dynamics! Study extent stops just north of  , Cloue/Hoste/Beagle",[12087285]
1006,CP Impacts of Tibetan Plateau uplift on atmospheric dynamics and associated precipitation 18O,[4998421]
1007,HOT OFF THE PRESS UoP Geography lecturer  's new paper on ice dynamics in Patagonia,[12087285]
1008,UNBCResearch New pub by   postdoctoral fellow   on  Patagonia ice dynamics,[12087285]
1009,"and partners paper, exceptional work about glaciations in Patagonia during the Quaternary! Congrats!",[12087285]
1010,Oceanography OS  ,[12095869]
1011,Oceanography OS  ,[12101622]
1012,"Plikk, A , Helmens, K H  et al , Development of an Eemian  MIS 5e  interglacial palaeolake at Sokli  N Finland",[12105015]
1013,Rativates is one of the best dinosaur genus names ever,[12117243]
1014, Greetings  Rativates,[12117243]
1015,Impacts of Tibetan Plateau uplift on atmospheric dynamics and associated precipitation 18O,[4998421]
1016,Rativates a new ornithomimid from Alberta  Added to the list of future reconstructions  dinosaurs,[12117243]
1017,"Research  Introducing Rativates, a new ornithomimid from Dinosaur Park Fm  Congrats Brad, Tom, et al",[12117243]
1018,New ornithomimid on the block!!! Rativates!,[12117243]
1019, Greetings  Rativ,[12117243]
1020,"Bravo,   and  Bradley McFeeters, Michael J  Ryan, Claudia Schrder-Adams!",[12117243]
1021,"ornithomimid, word of the day!",[12117243]
1022,and here is the link to the paper itself in  's JVP,[12117243]
1023,"New ornithomimid theropod from Dinosaur Park Formation, Alberta, Canada    - v",[12117243]
1024,Impact of Tibetan Plateau uplift on atmospheric dynamics and precipitation 18O  Paleoaltimetry gets tricky !,[4998421]
1025,New ornithomimid  dinosaur from Canada! Congrats to the authors! ,[12117243]
1026,"Research  Introducing Rativates, a new ornithomimid from Dinosaur Park Fm  Congrats Brad, Tom, et al",[12117243]
1027,"Struthiomimus specimen becomes Rativates  Flexor fossa on ped ungs, MT2/4 ratios probably not informative for phylo",[12117243]
1028,"Struthiomimus specimen becomes Rativates  Flexor fossa on ped ungs, MT2/4 ratios probably not informative for phylo  ",[12117243]
1029,Have you been introduced to Rativates evadens? Newly-discovered ostrich-mimic  dinosaur was quick on its feet!,[12117243]
1030,Ichnology of a subaqueously prograding clastic wedge  autogenic erosional surface and irregular echinoids,[12129230]
1031,Large moradisaurine tooth plate from Lower Permian of Texas and  biostratigraphy    - v,[12139516]
1032,Oceanography OS  ,[12156502]
1033,"Surprising waves ripple through the atmos high above  antarctica,   JGR-SP",[4999234]
1034,The second one for this year,[12208254]
1035,CP Assimilation of Pseudo-Tree-Ring-Width observations into an Atmospheric General Circulation Model,[12217426]
1036,"CPD ""Assimilation of Pseudo-Tree-Ring-Width observations into an Atmospheric General Circulation Model""",[12217426]
1037,New paper  Assimilation of Pseudo-Tree-Ring-Width observations into an Atmospheric General Circulation Model,[12217426]
1038,Assimilation of Pseudo-Tree-Ring-Width observations into an Atmospheric General Circulation Model,[12217426]
1039,The mouth apparatus of the Cambrian gilled lobopodianPambdelurion whittingtoni    - v,[12222101]
1040,The mouth apparatus of the  Cambrian gilled lobopodian Pambdelurion whittingtoni - Vinther - 2016,[12222101]
1041,The terrifying mouthparts of the Cambrian predator Pambdelurion resemble those of penis worms,[12222101]
1042,Cambrian  fossils from Greenland identify Omnidens as mouthparts of lobopodian Pambdelurion  Palaeontology,[12222101]
1043,Cambrian  fossils from Greenland identify Omnidens as mouthparts of lobopodian Pambdelurion  Palaeontology,[12222101]
1044,Discussion paper on operational  Sentinel3 marine data coming soon   ,[5002338]
1045,surprised You know the  very cool  water bear?  Something similar was as big as a human  The mouth! Ugh!,[12222101]
1046,Circles of teeth in the mouth apparatus of the Cambrian Pambdelurion   Greg Edgecombe and  al,[12222101]
1047,Pleistocene climate characteristics in the most continental part of the northern hemisphere  insights from cr,[12235099]
1048,New paper  Pleistocene climate characteristics in the most continental part of the northern hemisphere  insig,[12235099]
1049,CP Pleistocene climate characteristics in the most continental part of the northern hemisphere  insights from cry,[12235099]
1050,Pleistocene climate characteristics in the most continental part of the northern hemisphere  insights from,[12235099]
1051,Pleistocene climate characteristics  insights from cryolithological features in the Siberian Yana Highlands,[12235099]
1052,"New species ofXinpusaurus from Ladinian  M  Triassic  of Xingyi, Guizhou, S W  China    - v",[12237437]
1053,"Multi-proxy analysis of late Quaternary palaeoenvironments, Sekhokong Range, E  Lesotho  ",[12265507]
1054,Influence of volcanism on subarctic peatlands!  permafrostalert,[12265603]
1055,Oceanography JGR  ,[3929107]
1056,"Habitat Preferences among Dinosaurs in a Cretaceous Arctic Greenhouse World, North Slope, Alaska  ",[4330888]
1057,OS Technical note  Common characteristics of directional spreading-steepness joint distribution in freak wave eve,[5002339]
1058,"Oceanography OS  Technical Note  Oxygen Optodes on Profiling Platforms  Update on Response Times, In-Air Measurem",[12275132]
1059,"OS Technical Note  Oxygen Optodes on Profiling Platforms  Update on Response Times, In-Air Measurements, and In-S",[12275132]
1060,CP Mid-winter  DJF  temperature reconstruction in Jerusalem since 1750 with some regional implications,[12284832]
1061,Mid-winter  DJF  temperature reconstruction in Jerusalem since 1750 with some regional implications,[12284832]
1062,New paper  Mid-winter  DJF  temperature reconstruction in Jerusalem since 1750 with some regional implications,[12284832]
1063,"CPD ""Mid-winter  DJF  temperature reconstruction in Jerusalem since 1750 with some regional implications""",[12284832]
1064,Mid-winter temperatures in Jerusalem since 1750  A new discussion paper at,[12284832]
1065,New discussion paper at    Mid-winter temperature reconstruction in Jerusalem since 1750,[12284832]
1066,A new turtle taxon reveals the oldest known dispersal event of the crown Pleurodira from Gondwana to Laurasia,[12286326]
1067,"""Changes in solar quiet magnetic variations since the Maunder Minimum  a comparison of historical observations   """,[12299592]
1068,Oceanography OS  Technical note  Common characteristics of directional spreading-steepness joint distribution in ,[5002339]
1069,How are AGU publications on SPACE PHYSICS obscure?,[12299592]
1070,New online  A new species of the artiopodan arthropod Acanthomeridion from the lower Cambrian Chengjiang Lagersttte,[12308315]
1071,"FossilFriday Recently described specimen of rare arthropod Acanthomeridion from lower Cambrian Chengjiang, China",[12308315]
1072,"FossilFriday Recently described specimen of rare arthropod Acanthomeridion from lower Cambrian Chengjiang, China",[12308315]
1073,"New species of artiopodan arthropod Acanthomeridion from Chengjiang, and the phylogenetic significance of the genus",[12308315]
1074,Oceanography OS  Effect of gas-transfer velocity parameterization choice on airsea CO2 fluxes in the North Atlan,[12308366]
1075,OS Effect of gas-transfer velocity parameterization choice on airsea CO2 fluxes in the North Atlantic Ocean and ,[12308366]
1076,What's better than a paper on air-sea flux parameterization? A paper comparing those parameterizations,[12308366]
1077,Especially of interest to that  dentophile,[12406964]
1078,New study of tooth microstructure in Triassic cynodonts  Palaeontology,[12406964]
1079,Paleobiogeography and historical  biogeography of the non-marine  caenogastropod family  Melanopsidae,[5002864]
1080,"Rocking Earth's Biodiversity Cradle  Challenges, Advances and Prospects for Conservation Paleontology in the Tropics",[12407039]
1081,"CP A chironomid-based mean July temperature inference model from the south-east margin of the Tibetan Plateau, Ch",[12417190]
1082,"A chironomid-based mean July temperature inference model from the south-east margin of the Tibetan Plateau, C",[12417190]
1083,New paper  A chironomid-based mean July temperature inference model from the south-east margin of the Tibetan,[12417190]
1084,Check out our newly accepted paper of the 100-lake based chironomid transfer function from SE Tibetan Plateau,[12417190]
1085,Fossil egg clutch from stem turtle Meiolania platyceps  implications for evolution of turtle reproductive biology,[12456133]
1086,   Fossil egg  implications for evolution of turtle reproductive biology,[12456133]
1087,really difficult to find good ID of modern borers  See for one example of fungi in d,[12466770]
1088,really difficult to find good ID of modern borers  See for one example of fungi in deep sea,[12466770]
1089,OS Temporal evolution of the momentum balance terms and frictional adjustment observed over the inner shelf durin,[5005895]
1090,"So proud of new paper with  ,   and   on why  squids dont fossilise  See it here",[12467410]
1091,Cool paper by   on why some squids fossilize better than others   Image by   et al,[12467410]
1092,Squids sequester ammonia throughout body making it even harder to fossilise! ,[12467410]
1093,Why squids don't fossilize,[12467410]
1094,How might cephalopod buoyancy mechanisms affect their preservation and fossilization potential ?,[12467410]
1095,Squid fossils are few and far between!,[12467410]
1096,"Why the squid and the octopus cannot see each other eye to eye, if they are millions of yrs old",[12467410]
1097,Cool paper by   on why some squids fossilize better than others   Image by   et al ,[12467410]
1098,coolest figure ever!!!,[12467410]
1099,Do squid have an anti-fossilization gland? Buoyancy organs as an unexpected taphonomic filter,[12467410]
1100,Oceanography OS  Temporal evolution of the momentum balance terms and frictional adjustment observed over the inn,[5005895]
1101,"So proud of new paper with  ,   and   on why  squids dont fossilise  See it here ",[12467410]
1102,a link to the  openaccess article,[12467410]
1103,"Indeed, where did they go ?!",[12467410]
1104,Where did all the squid go? Decay study seeks to explain missing  fossils  Palaeontology,[12467410]
1105,The fruit of some very nasty experiments,[12467410]
1106,Where did all the  ammonoid soft parts go in Lagersttten? Maybe physiology holds the answer like in  fossil  squids,[12467410]
1107,"yes, i remember     but it would like to forget",[12467410]
