_id,body,cites_papers
102033643,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102033740,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102037315,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102039594,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102039635,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102057848,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102140955,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102286316,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102295507,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102436013,"RT @SAGEsociology: Many gender stereotypes haven't changed in last 30 yrs, despite women's advances in workforce, athletics, education http…","[{""$numberLong"":""6147115""}]"
102653496,Have gender stereotypes changed over the last 30 years? Not really https://t.co/hQEyz7Pxug,"[{""$numberLong"":""6147115""}]"
102653536,RT @SAGEsociology: Have gender stereotypes changed over the last 30 years? Not really https://t.co/hQEyz7Pxug,"[{""$numberLong"":""6147115""}]"
102653812,RT @SAGEsociology: Have gender stereotypes changed over the last 30 years? Not really https://t.co/hQEyz7Pxug,"[{""$numberLong"":""6147115""}]"
102655078,RT @SAGEsociology: Have gender stereotypes changed over the last 30 years? Not really https://t.co/hQEyz7Pxug,"[{""$numberLong"":""6147115""}]"
102661855,RT @SAGEsociology: Have gender stereotypes changed over the last 30 years? Not really https://t.co/hQEyz7Pxug,"[{""$numberLong"":""6147115""}]"
102694002,RT @SAGEsociology: Have gender stereotypes changed over the last 30 years? Not really https://t.co/hQEyz7Pxug,"[{""$numberLong"":""6147115""}]"
102706395,RT @SAGEsociology: Have gender stereotypes changed over the last 30 years? Not really https://t.co/hQEyz7Pxug,"[{""$numberLong"":""6147115""}]"
108944142,[en anglais] Comment les stéréotypes liés au genre ont changé ces 30 dernières années https://t.co/RYhhzT3cr4 (+ https://t.co/6HopzwZ5DW ),"[{""$numberLong"":""6147115""}]"
108944237,RT @psychopium: [en anglais] Comment les stéréotypes liés au genre ont changé ces 30 dernières années https://t.co/RYhhzT3cr4 (+ https://t.…,"[{""$numberLong"":""6147115""}]"
108949344,Psychology of Women Quarterly - https://t.co/4bUDRqjC40 https://t.co/449fSm8XWO,"[{""$numberLong"":""6147115""}]"
125559819,Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https://t.co/1aOiqP5JwC,[6147115]
125560170,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125560416,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125560772,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125560798,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125560872,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125561265,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125561876,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125564327,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125578569,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125581237,part of the reason why gender identity is so easily accepted https://t.co/Tlcb5AyzaX,[6147115]
125601199,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125625487,RT @Lavender_Blume: part of the reason why gender identity is so easily accepted https://t.co/Tlcb5AyzaX,[6147115]
125625559,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125625757,queer theorists and transactivists should take that in their pipe and smoke it https://t.co/ZGF4awv5wA,[6147115]
125626086,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125649995,"The Times They Are a-Changing … or Are They Not? A Comparison of Gender Stereotypes, 1983–2014 https://t.co/CthqdfBnmk",[6147115]
125650064,"The Times They Are a-Changing … or Are They Not? A Comparison of Gender Stereotypes, 1983–2014 https://t.co/GbFkOlsO3g",[6147115]
125650175,"During the past 30 years, women’s participation in the workforce, in athletics, and in professional education has... https://t.co/t8fc2CTOz3",[6147115]
125653233,RT @Lavender_Blume: part of the reason why gender identity is so easily accepted https://t.co/Tlcb5AyzaX,[6147115]
125653667,RT @CCriadoPerez: Comparison between gender stereotyping in 1984 vs 2014 shows people stereotype MORE about women now. Yay progress. https:…,[6147115]
125686955,"The Times They Are a-Changing … or Are They Not? A Comparison of Gender Stereotypes, 1983–2014
https://t.co/GCFipocxKN",[6147115]
125751410,RT @jgrdnr: queer theorists and transactivists should take that in their pipe and smoke it https://t.co/ZGF4awv5wA,[6147115]
129016277,"# 4: Many gender stereotypes haven't changed in30 yrs, despite advances in workforce, athletics, edu https://t.co/XiJlWduLlc #toptweets2016",[6147115]
129016619,"RT @SAGEsociology: # 4: Many gender stereotypes haven't changed in30 yrs, despite advances in workforce, athletics, edu https://t.co/XiJlWd…",[6147115]
129016756,Lower-median income for female-dominated occupations https://t.co/dLrVKh0k0a @SAGEsociology @cipd_dc @CIPD,[6147115]
129021563,"RT @SAGEsociology: # 4: Many gender stereotypes haven't changed in30 yrs, despite advances in workforce, athletics, edu https://t.co/XiJlWd…",[6147115]
129023006,"RT @SAGEsociology: # 4: Many gender stereotypes haven't changed in30 yrs, despite advances in workforce, athletics, edu https://t.co/XiJlWd…",[6147115]
129040175,"RT @SAGEsociology: # 4: Many gender stereotypes haven't changed in30 yrs, despite advances in workforce, athletics, edu https://t.co/XiJlWd…",[6147115]
129119164,"RT @SAGEsociology: # 4: Many gender stereotypes haven't changed in30 yrs, despite advances in workforce, athletics, edu https://t.co/XiJlWd…",[6147115]
129242964,"RT @SAGEsociology: # 4: Many gender stereotypes haven't changed in30 yrs, despite advances in workforce, athletics, edu https://t.co/XiJlWd…",[6147115]
131664270,"One of 2016's top-read articles from @PWQ4U: A comparison of gender stereotypes, 1983-2014 https://t.co/JK9edINhpl (spoiler: they persist.)",[6147115]
131781669,"RT @SAGEGender: One of 2016's top-read articles from @PWQ4U: A comparison of gender stereotypes, 1983-2014 https://t.co/JK9edINhpl (spoiler…",[6147115]
131934391,"RT @SAGEGender: One of 2016's top-read articles from @PWQ4U: A comparison of gender stereotypes, 1983-2014 https://t.co/JK9edINhpl (spoiler…",[6147115]
132300997,"The Times They Are a-Changing…or Are They Not? A Comparison of Gender Stereotypes, 1983–2014.
Find the results here: https://t.co/gFjJbDhVNz",[6147115]
139557781,"No improvement in gender stereotyping 1983-2014 in USA (&amp; for ""female"" roles, stereotyping got worse!) https://t.co/V8QfHpCgXQ",[6147115]
139581403,"The ""durability of basic stereotypes about women and men over the past three decades"", study published this month https://t.co/UFLjNg0kTa",[6147115]
139593182,"The Times They Are a-Changing … or Are They Not? A Comparison of Gender Stereotypes, 1983–2014 - Mar 09, 2016 https://t.co/vswcb6iO6F",[6147115]
139614281,"RT @PaniFarvid: The Times They Are a-Changing … or Are They Not? A Comparison of Gender Stereotypes, 1983–2014 - Mar 09, 2016 https://t.co/…",[6147115]
139615072,"RT @PaniFarvid: The Times They Are a-Changing … or Are They Not? A Comparison of Gender Stereotypes, 1983–2014 - Mar 09, 2016 https://t.co/…",[6147115]
139744238,On the (frustrating) persistence of #gender stereotypes: https://t.co/VYvVc7led6,[6147115]
141077620,"The Times They Are a-Changing … or Are They Not? A Comparison of Gender Stereotypes, 1983–2014 - Mar 09, 2016 https://t.co/zAP09ZI6gt",[6147115]
141818817,Research: gender stereotypes sticky in past 30 yrs (views of men slower to change)  https://t.co/tDDSKEExLN @hainese #HBSGW2017,[6147115]
141820656,RT @GenderEconomy: Research: gender stereotypes sticky in past 30 yrs (views of men slower to change)  https://t.co/tDDSKEExLN @hainese #HB…,[6147115]
141863367,RT @GenderEconomy: Research: gender stereotypes sticky in past 30 yrs (views of men slower to change)  https://t.co/tDDSKEExLN @hainese #HB…,[6147115]
142063647,RT @GenderEconomy: Research: gender stereotypes sticky in past 30 yrs (views of men slower to change)  https://t.co/tDDSKEExLN @hainese #HB…,[6147115]
98098997,New: Sexual Acceptability of Contraception; 1st 2016 ARSR paper is up w/free access! I'll be tweeting abt it next wk https://t.co/jWZizu09f2,"[{""$numberLong"":""6157331""}]"
98100304,Great quote from a new paper by one of my @UW_GndrWomenSt colleagues. Paper is #openaccess: https://t.co/CuHYbn5vkA https://t.co/83Xf12fWsX,"[{""$numberLong"":""6157331""}]"
98101038,RT @SarivanAnders: New: Sexual Acceptability of Contraception; 1st 2016 ARSR paper is up w/free access! I'll be tweeting abt it next wk htt…,"[{""$numberLong"":""6157331""}]"
98103163,RT @cvans: Great quote from a new paper by one of my @UW_GndrWomenSt colleagues. Paper is #openaccess: https://t.co/CuHYbn5vkA https://t.co…,"[{""$numberLong"":""6157331""}]"
98139303,RT @SarivanAnders: New: Sexual Acceptability of Contraception; 1st 2016 ARSR paper is up w/free access! I'll be tweeting abt it next wk htt…,"[{""$numberLong"":""6157331""}]"
98139603,RT @SarivanAnders: New: Sexual Acceptability of Contraception; 1st 2016 ARSR paper is up w/free access! I'll be tweeting abt it next wk htt…,"[{""$numberLong"":""6157331""}]"
98531709,"Today starts a week of epic tweeting about Higgins &amp; Smith's ""Sexual Acceptability of Contraception!"" FREE access! https://t.co/jWZizu09f2","[{""$numberLong"":""6157331""}]"
98533124,"RT @SarivanAnders: Today starts a week of epic tweeting about Higgins &amp; Smith's ""Sexual Acceptability of Contraception!"" FREE access! https…","[{""$numberLong"":""6157331""}]"
98662607,"So, today I continue my epic (to me) tweeting of Higgins &amp; Smith's ""Sexual Acceptability of Contraception"" FREE at https://t.co/jWZizu09f2","[{""$numberLong"":""6157331""}]"
98669796,"RT @SarivanAnders: So, today I continue my epic (to me) tweeting of Higgins &amp; Smith's ""Sexual Acceptability of Contraception"" FREE at https…","[{""$numberLong"":""6157331""}]"
98673676,"@labroides Ha ha! Tweeting abt 1st article in journal (ARSR) I edit: Sexual acceptability of contraception, free at https://t.co/jWZizu09f2","[{""$numberLong"":""6157331""}]"
98676030,"I've been tweeting from the new Sexual Acceptability of Contraception paper by Higgins &amp; Smith, FREE at https://t.co/jWZizu09f2 More later!","[{""$numberLong"":""6157331""}]"
98678085,"RT @SarivanAnders: @labroides Ha ha! Tweeting abt 1st article in journal (ARSR) I edit: Sexual acceptability of contraception, free at http…","[{""$numberLong"":""6157331""}]"
98703752,Exciting new study by GWS's Jenny Higgins on how sex matters to women in choosing &amp; using contraceptives. @UW_ObGyn https://t.co/0lLVgCvaiS,"[{""$numberLong"":""6157331""}]"
98705252,RT @UW_GndrWomenSt: Exciting new study by GWS's Jenny Higgins on how sex matters to women in choosing &amp; using contraceptives. @UW_ObGyn htt…,"[{""$numberLong"":""6157331""}]"
98707574,RT @UW_GndrWomenSt: Exciting new study by GWS's Jenny Higgins on how sex matters to women in choosing &amp; using contraceptives. @UW_ObGyn htt…,"[{""$numberLong"":""6157331""}]"
98710640,RT @UW_GndrWomenSt: Exciting new study by GWS's Jenny Higgins on how sex matters to women in choosing &amp; using contraceptives. @UW_ObGyn htt…,"[{""$numberLong"":""6157331""}]"
98718854,"RT @SarivanAnders: I've been tweeting from the new Sexual Acceptability of Contraception paper by Higgins &amp; Smith, FREE at https://t.co/jWZ…","[{""$numberLong"":""6157331""}]"
